document,paragraph_number,text,label
ME-17-08-13632-55,105,"חרף השונות הרבה בענישה, ניתן לומר ""ככלל אצבע"" שעבירות שעניינן נשיאה והחזקת נשק מובילות בהכרח להשתת עונש מאסר בפועל, כאשר במקרים הקלים ביותר הנמצאים במדרג הנמוך ביותר של עבירות בכגון דא (וכוללים גם רכיב שיקומי יוצא דופן)  ניתן למצוא עונשי מאסר בדרך של עבודות שירות. ברובם המכריע של התיקים נגזרים עונשי מאסר בני שנה, שנתיים ואף עונשי מאסר של 4 שנים ויותר. הערה מקדימה נוספת הנוגעת לעבירות נשק,  עניינה מגמת החמרה ברורה בענישה בשנים האחרונות. מגמה זו מוצאת ביטוי מפורש בגזרי הדין של ביהמ""ש העליון וראה בין היתר ע""פ 135/17  באסל נ' מדינת ישראל פסקה 10, ע""פ 2422/14 - חאדר נ' מדינת ישראל, ע""פ 4945/13 מדינת ישראל נ' סלימאן פסקה 14 וההפניות שם. בהינתן האמור, להלן פסיקה מדגמית.",0
ME-17-08-13632-55,109,"בע""פ 5604/11 נאסר נ' מ""י (5.10.11) – נדחה ערעור מטעם נאשם אשר נדון ל־12 חודשי מאסר בגין עבירת החזקת נשק וזאת חרף נסיבות לקולא אשר התקיימו בעניינו.",1
ME-17-08-13632-55,111,"בע""פ 3877/16 ג'באלי נ' מדינת ישראל, נדחה ערעור על חומרת העונש בעניינו של נאשם שנגזרו עליו 34 חודשים מאסר בפועל לאחר שהורשע בכך ששנשא אקדח ובו מחסנית המכילה 14 כדורים עימם הגיע למקום מפגש לשם יישוב סכסוך. בית המשפט העליון מאשר גם את המתחם שנקבע על ידי בית המשפט המחוזי שנע בין 2-4 שנות מאסר. ",1
ME-17-08-13632-55,113,"בע""פ 6294/10 אלקיעאן ואח' נ' מ""י (13.2.11) – נדחה ערעור מטעם ההגנה על קולת העונש. המדובר במערערים אשר נתפס ברכב שבו נסעו אקדח טעון ומחסנית וכן אצל כל אחד מהמערערים גם נמצאה מחסנית נוספת. בגין מעשים אלו נדנו המערערים ל־ 10 חודשי מאסר בפועל.",1
ME-17-08-13632-55,115,"בע""פ 4460/11 מדינת ישראל נ' פאיד, נדון עניינו של הנאשם שהחזיק מספר כלי נשק ותחמושת, ואף נשא אותם עימו את האקדח יחד עם מחסנית במהלך חתונה במהלכה ירה באמצעותם 50 כדורים. בית המשפט מקבל את ערעורה של המדינה על קולת העונש גוזר על הנאשם 24 חודשים מאסר בפועל מבלי למצות את הדין, תוך אמירה לפיה: ""אכן נראה לנו כי הגיעה השעה להחמיר בעבירות של החזקת נשק ושימוש בו. נשק המוחזק שלא כדין עלול למצוא דרכו לידיים עוינות ועלול גם לשמש למטרות פליליות. יריות שמחה באירועים יש בהם כדי לסכן חפים מפשע"". ",1
ME-17-08-13632-55,117,"בעפ""ג 11560-10-17 ׁ(מחוזי באר שבע) אבוטבול נ' מדינת ישראל – דוחה בית המשפט ערעור על חומרת העונש של מערר שנגזרו עליו 19 חודשים מאסר בפועל בגין החזקת אקדח יחד עם חפץ מאולתר בעל יכולת עמעום. ",1
ME-17-08-13632-55,119,"בעפ""ג 2124-06-17 (מחוזי באר שבע)  מדינת ישראל נ' אבו תקפה מיום 19.07.17 (שדן בעניין החזקת נשק מאולתר מסוג ""קרלו"") בית המשפט המחוזי עומד על הצורך בהחמרה בעבירות נשק ומעלה את עונשו של נאשם נעדר עבר פלילי שהודה בהחזקת נשק יחד עם 300 כדורים מ־10 חודשים ל־15 חודשים. ",1
ME-17-08-13632-55,120,"בדומה ר' בעפ""ג 22885־05־17  מיום 05.07.17 אלאסד נ' מדינת ישראל, עפ""ג 11560-10-17 וכן האמור בעפ""ג 23419־01־17 מדינת ישראל נ' זניד.",0
ME-17-08-13632-55,124,"בת.פ. 21861-10-10 מדינת ישראל נ' מסארווה, גוזר ביהמ""ש 4 חודשים מאסר בדרך של עבודות שרות על נאשם שהחזיק 38 כדורי אקדח 9 מ""מ, שני תרמילי כדור 14 מ""מ ושתי מחסניות. ערעור שהוגש על חומרת העונש (עפ""ג 31726-10-12) נמחק בהסכמה. ",1
ME-17-08-13632-55,126,"בת""פ 10690-02-10 מדינת ישראל נ' אסדי, גוזר בית המשפט על הנאשמים חודש וחצי מאסר בפועל בגין הרשעתם בהחזקת מאות קליעים, רימון עשן, שתי פצצות תאורה וחצי לבנת חבלה. במקרה זה ביהמ""ש מציין שהוא מתחשב בנאשמים שהתנדבו לשרות צבאי, הגם שלא היו חייבים לעשות כן ובכך שלא הבדילו בין תחמושת שניתנת להם ברשות לבין כזו שנלקחה ללא היתר מהצבא. ",1
ME-17-08-13632-55,130,"בע""פ 5318/03 עמר נ' מדינת ישראל, נדחה ערעורו של נאשם שמכר 9000 כדורים בארבע הזדמנויות שונות לגורמים פלשתינאים ונדון לחמש שנות מאסר. ",1
ME-17-08-13632-55,132,"בע""פ 1323/13 חסן אכבריה נ' מדינת ישראל, בימ""ש העליון מאשר מתחם ענישה שנע בין שנה לארבע שנים במקרה שבו מכרו הנאשמים רימון הלם לסוכן. ",1
ME-17-08-13632-55,134,"בע""פ 1764/14 דהן נ' מדינת ישראל, החמיר בימ""ש העליון את עונשו של נאשם משלושים ל- 45 חודשים מאסר בפועל. בעניינו של נאשם שקשר פעמיים קשר לגניבת קשר לבסיס, קשר שלא צלח ומסר פעמיים כדורי רובה ופעם 1000 כדור לגורם מחוץ לצבא. ",1
ME-17-08-50556-55,51,"בית המשפט העליון נדרש באריכות לסוגיה זו במסגרת ע""פ 4910/13 אחמד ג'אבר נ' מדינת ישראל ׁ(פורסם בנבו, 29.10.14). בסופו של פסק דין זה, מתקבלת בדעת רוב עמדת כב' השופטת ברק-ארז יחד עם דעתו של כב' השופט פוגלמן לפיה, בבואו של בית משפט לקבוע אם מדובר באירוע אחד בגינו יש לקבוע מתחם אחד, אם לאו, יש להחיל את מבחן ""ניסיון החיים"" ומבחן ""הקשר ההדוק"". עוד ראה בהקשר לכך ע""פ 2420/15 אבטליון נ' מדינת ישראל (פורסם בנבו, 29.11.15), רע""פ 4760/14 קיסלמן נ' מדינת ישראל (פורסם בנבו, 7.5.15) וע""פ 5643/14 אחמד עיסא נ' מדינת ישראל (פורסם בנבו, 23.6.15). ",0
ME-17-08-50556-55,63,"על החומרה שיש לנקוט בעבירות נשק ראו ע""פ 1332/04 מ""י נ' יצחק רפאל פס ואח' (פורסם בנבו, 9.04.2004): ",0
ME-17-08-50556-55,66,"ברע""פ  2718/04 פואד אבו דאחל נגד מדינת ישראל (פורסם בנבו, 29.03.2004) צוין כי עבירה של החזקת נשק מצדיקה עונש מאחורי סורג ובריח וזאת גם במקרים שהנאשמים נטולי עבר פלילי: ",0
ME-17-08-50556-55,69,"בע""פ 2368/11 ג'מאל נפאע נ' מדינת ישראל (פורסם בנבו, 4.12.11)   ציין בית המשפט כי: ",0
ME-17-08-50556-55,76,"הערה מקדימה נוספת הנוגעת לעבירות נשק, עניינה מגמת החמרה ברורה בענישה בשנים האחרונות. מגמה זו מוצאת ביטוי מפורש בגזרי הדין של ביהמ""ש העליון וראה בין היתר ע""פ 135/17  באסל נ' מדינת ישראל (פורסם בנבו, 8.3.17), ע""פ 2422/14  ח'אדר נ' מדינת ישראל (פורסם בנבו, 21.12.14), ע""פ 4945/13 מדינת ישראל נ' סלימאן (פורסם בנבו, 19.1.14) פסקה 14 וההפניות שם. ",0
ME-17-08-50556-55,78,"הערה שלישית, נוגעת לכך שהפסיקה הנוהגת מהווה אך פרמטר אחד שעל בית המשפט לקחתו בחשבון כחלק ממכלול שיקולים עובר לקביעת מתחם העונש ההולם, והענישה הינה לעולם אינדיבידואלית (ראה ע""פ 4910/16 אבני נ' מדינת ישראל (פורסם בנבו, 5.4.17) פסקה 7). בהינתן הערות אלו, להלן מדגם של הפסיקה הנוהגת בעבירות של החזקה ונשיאת נשק. ",0
ME-17-08-50556-55,80,"בע""פ 6671/06 מדינת ישראל נגד סרור (פורסם בנבו 11.12.06) (להלן:""סרור"") החמיר בית המשפט העליון, מבלי למצות את הדין, בעונשו של צעיר נעדר עבר פלילי שהורשע בכך שנסע ברכבו כשהוא נושא בין רגליו אקדח טעון ומחסנית ובה תשעה כדורים והחזיק בכיסו תשעה כדורים נוספים, משישה חודשים מאסר בדרך של עבודות שירות לחמישה עשר חודשים מאסר בפועל.",1
ME-17-08-50556-55,82,"בע""פ 5604/11 נאסר נ' מדינת ישראל (פורסם בנבו, 5.10.11) – נדחה ערעור מטעם נאשם אשר נדון ל־12 חודשי מאסר בגין עבירת החזקת נשק וזאת חרף נסיבות לקולא אשר התקיימו בעניינו.",1
ME-17-08-50556-55,84,"בע""פ 3877/16 ג'באלי נ' מדינת ישראל (פורסם בנבו, 17.11.16)-  נדחה ערעור על חומרת העונש בעניינו של נאשם שנגזרו עליו 34 חודשים מאסר בפועל לאחר שהורשע בכך שנשא אקדח ובו מחסנית המכילה 14 כדורים עמם הגיע למקום מפגש לשם יישוב סכסוך. בית המשפט העליון מאשר גם את המתחם שנקבע על ידי בית המשפט המחוזי שנע בין 2-4 שנות מאסר. ",1
ME-17-08-50556-55,86,"בע""פ 6294/10 אלקיעאן ואח' נ' מדינת ישראל (פורסם בנבו, 13.2.11) – נדחה ערעור מטעם ההגנה על קולת העונש. המדובר במערערים אשר נתפס ברכב שבו נסעו אקדח טעון ומחסנית וכן אצל כל אחד מהמערערים גם נמצאה מחסנית נוספת. בגין מעשים אלו נדונו המערערים ל־ 10 חודשי מאסר בפועל.",1
ME-17-08-50556-55,88,"בע""פ 4460/11 מדינת ישראל נ' פאיד (פורסם בנבו, 28.11.11)- נדון עניינו של נאשם שהחזיק מספר כלי נשק ותחמושת, ואף נשא אותם עימו, במהלך חתונה, במהלכה ירה באמצעותם 50 כדורים. בית המשפט מקבל את ערעורה של המדינה על קולת העונש, גוזר על הנאשם 24 חודשים מאסר בפועל מבלי למצות את הדין, תוך אמירה לפיה: ""אכן נראה לנו כי הגיעה השעה להחמיר בעבירות של החזקת נשק ושימוש בו. נשק המוחזק שלא כדין עלול למצוא דרכו לידיים עוינות ועלול גם לשמש למטרות פליליות. יריות שמחה באירועים יש בהן כדי לסכן חפים מפשע"". ",1
ME-17-08-50556-55,90,"בעפ""ג 11560-10-17 ׁ(מחוזי ב""ש) אבוטבול נ' מדינת ישראל (פורסם באר""ש, 13.12.17)- דוחה בית המשפט ערעור על חומרת העונש של מערר שנגזרו עליו 19 חודשים מאסר בפועל בגין החזקת אקדח יחד עם חפץ מאולתר בעל יכולת עמעום. ",1
ME-17-08-50556-55,92,"בעפ""ג 2124-06-17 (מחוזי ב""ש)  מדינת ישראל נ' אבו תקפה (פורסם בנבו, 19.07.17) (שדן בעניין החזקת נשק מאולתר מסוג ""קרלו"") בית המשפט המחוזי עומד על הצורך בהחמרה בעבירות נשק ומעלה את עונשו של נאשם נעדר עבר פלילי שהודה בהחזקת נשק יחד עם 300 כדורים מ־10 חודשים ל־15 חודשים. בדומה ר' בעפ""ג 22885-05-17 אלאסד נ' מדינת ישראל (פורסם באר""ש, 05.07.17) וכן האמור בעפ""ג 23419-01-17 מדינת ישראל נ' זניד (פורסם באר""ש, 22.3.17).",1
