case_id,paragraph_text,sentence_text,speaker1,speaker2,pred_label,pred_confidence,votes
"ת""פ 9804-01-24 ","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה. בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב. לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי. ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפולי ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי. עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה. בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב. לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי. ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפולי ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי. עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.","בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה. בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב. לשיטתה הנאשם לא נתרם מהליך הכלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי. ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפולי ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי. עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.","לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה. בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב. לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי. ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפולי ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי. עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.","ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפולי ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה. בהתייחס לעדי האופי, ב""כ המאשימה ביקשה לדחות הטענות שלפיהם מדובר על מעידה חד פעמית שכן הנאשם חזר לבצע את אותן עבירות שוב ושוב. לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי. ב""כ המאשימה עמדה על המניפולטיביות של הנאשם שדווח לבית המשפט הקהילתי וגורמי הטיפול ששלומו טוב, בעוד שבאותו זמן מבצע עבירות סמים כמפורט בכתב האישום מושא התיק העיקרי. עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.",עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.,תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","לבסוף, ביקשה להחמיר בעניינו של הנאשם ולהשית עליו 64 חודשי מאסר בפועל, מאסר על תנאי, קנס, פסילה של רישיון נהיגה בפועל ועל תנאי וחילוט כספים. בעניין התיק השני הוסכם בין הצדדים כי חרף חילוט הרכב,  הנאשם יפקיד סך של 10,000 ₪. כמו כן , ביקשה להכריז על הנאשם כסוחר סמים.","לבסוף, ביקשה להחמיר בעניינו של הנאשם ולהשית עליו 64 חודשי מאסר בפועל, מאסר על תנאי, קנס, פסילה של רישיון נהיגה בפועל ועל תנאי וחילוט כספים.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","לבסוף, ביקשה להחמיר בעניינו של הנאשם ולהשית עליו 64 חודשי מאסר בפועל, מאסר על תנאי, קנס, פסילה של רישיון נהיגה בפועל ועל תנאי וחילוט כספים. בעניין התיק השני הוסכם בין הצדדים כי חרף חילוט הרכב,  הנאשם יפקיד סך של 10,000 ₪. כמו כן , ביקשה להכריז על הנאשם כסוחר סמים.","בעניין התיק השני הוסכם בין הצדדים כי חרף חילוט הרכב,  הנאשם יפקיד סך של 10,000 ₪.",תביעה,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 9804-01-24 ","לבסוף, ביקשה להחמיר בעניינו של הנאשם ולהשית עליו 64 חודשי מאסר בפועל, מאסר על תנאי, קנס, פסילה של רישיון נהיגה בפועל ועל תנאי וחילוט כספים. בעניין התיק השני הוסכם בין הצדדים כי חרף חילוט הרכב,  הנאשם יפקיד סך של 10,000 ₪. כמו כן , ביקשה להכריז על הנאשם כסוחר סמים.","כמו כן , ביקשה להכריז על הנאשם כסוחר סמים.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 9804-01-24 ","הסנגור , עו""ד פורר, סבור שעמדת המאשימה אינה סבירה. וזאת על אף שאין מחלוקת כי יש להטיל עונש מאסר. הסנגור ביקש לשקול לקולה כי המכירות לא בוצעו לקטינים, וכי מדובר בסמים שנחשבים קלים, מסוג קנאביס וחשיש ובכמויות שאינן גדולות ותמורת סכומים שאינם גבוהים. עוד ביקש לתת משקל לכך שהעבירות בתיק העיקרי בוצעו בתקופה קצרה של כמה חודשים בלבד. באשר לתיק השלישי ורביעי, הסנגור הפנה לעובדה שהנאשם מורשה לנהוג ויש לו רישיון נהיגה אך בשל חובתו כספים הרישיון שלו הוקפא.","הסנגור , עו""ד פורר, סבור שעמדת המאשימה אינה סבירה.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 9804-01-24 ","הסנגור , עו""ד פורר, סבור שעמדת המאשימה אינה סבירה. וזאת על אף שאין מחלוקת כי יש להטיל עונש מאסר. הסנגור ביקש לשקול לקולה כי המכירות לא בוצעו לקטינים, וכי מדובר בסמים שנחשבים קלים, מסוג קנאביס וחשיש ובכמויות שאינן גדולות ותמורת סכומים שאינם גבוהים. עוד ביקש לתת משקל לכך שהעבירות בתיק העיקרי בוצעו בתקופה קצרה של כמה חודשים בלבד. באשר לתיק השלישי ורביעי, הסנגור הפנה לעובדה שהנאשם מורשה לנהוג ויש לו רישיון נהיגה אך בשל חובתו כספים הרישיון שלו הוקפא.",וזאת על אף שאין מחלוקת כי יש להטיל עונש מאסר.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 9804-01-24 ","הסנגור , עו""ד פורר, סבור שעמדת המאשימה אינה סבירה. וזאת על אף שאין מחלוקת כי יש להטיל עונש מאסר. הסנגור ביקש לשקול לקולה כי המכירות לא בוצעו לקטינים, וכי מדובר בסמים שנחשבים קלים, מסוג קנאביס וחשיש ובכמויות שאינן גדולות ותמורת סכומים שאינם גבוהים. עוד ביקש לתת משקל לכך שהעבירות בתיק העיקרי בוצעו בתקופה קצרה של כמה חודשים בלבד. באשר לתיק השלישי ורביעי, הסנגור הפנה לעובדה שהנאשם מורשה לנהוג ויש לו רישיון נהיגה אך בשל חובתו כספים הרישיון שלו הוקפא.","הסנגור ביקש לשקול לקולה כי המכירות לא בוצעו לקטינים, וכי מדובר בסמים שנחשבים קלים, מסוג קנאביס וחשיש ובכמויות שאינן גדולות ותמורת סכומים שאינם גבוהים.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
